time_boot_ms,time_boot_s,xacc,xacc_g,yacc,yacc_g,zacc,zacc_g,xgyro,xgyro_dps,ygyro,ygyro_dps,zgyro,zgyro_dps,xmag,ymag,zmag
598940,598.94,418,0.418,-327,-0.327,-7941,-7.941,-14,-0.802547770700637,-9,-0.515923566878981,-6,-0.343949044585987,0,0,0
599440,599.44,416,0.416,-332,-0.332,-7955,-7.955,-15,-0.859872611464968,3,0.171974522292994,-6,-0.343949044585987,0,0,0
599940,599.94,420,0.42,-328,-0.328,-7952,-7.952,-13,-0.745222929936306,-5,-0.286624203821656,-3,-0.171974522292994,0,0,0
600440,600.44,416,0.416,-326,-0.326,-7950,-7.95,-15,-0.859872611464968,-3,-0.171974522292994,-5,-0.286624203821656,0,0,0
600940,600.94,430,0.43,-333,-0.333,-7950,-7.95,-14,-0.802547770700637,-5,-0.286624203821656,-6,-0.343949044585987,0,0,0
601440,601.44,420,0.42,-331,-0.331,-7950,-7.95,-14,-0.802547770700637,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
601940,601.94,429,0.429,-334,-0.334,-7947,-7.947,-15,-0.859872611464968,-4,-0.229299363057325,-9,-0.515923566878981,0,0,0
602440,602.44,424,0.424,-329,-0.329,-7949,-7.949,-17,-0.974522292993631,-10,-0.573248407643312,-5,-0.286624203821656,0,0,0
602940,602.94,428,0.428,-325,-0.325,-7943,-7.943,-14,-0.802547770700637,-4,-0.229299363057325,-5,-0.286624203821656,0,0,0
603440,603.44,420,0.42,-333,-0.333,-7951,-7.951,-13,-0.745222929936306,-6,-0.343949044585987,-4,-0.229299363057325,0,0,0
603950,603.95,423,0.423,-333,-0.333,-7948,-7.948,-15,-0.859872611464968,-3,-0.171974522292994,-5,-0.286624203821656,0,0,0
604440,604.44,418,0.418,-333,-0.333,-7938,-7.938,-14,-0.802547770700637,-6,-0.343949044585987,-2,-0.114649681528662,0,0,0
604940,604.94,419,0.419,-336,-0.336,-7954,-7.954,-15,-0.859872611464968,2,0.114649681528662,-5,-0.286624203821656,0,0,0
605440,605.44,425,0.425,-332,-0.332,-7944,-7.944,-13,-0.745222929936306,-10,-0.573248407643312,-4,-0.229299363057325,0,0,0
605940,605.94,417,0.417,-333,-0.333,-7951,-7.951,-16,-0.917197452229299,-2,-0.114649681528662,-4,-0.229299363057325,0,0,0
606440,606.44,420,0.42,-331,-0.331,-7940,-7.94,-15,-0.859872611464968,-5,-0.286624203821656,-4,-0.229299363057325,0,0,0
606940,606.94,419,0.419,-330,-0.33,-7943,-7.943,-14,-0.802547770700637,-8,-0.45859872611465,-3,-0.171974522292994,0,0,0
607440,607.44,420,0.42,-326,-0.326,-7945,-7.945,-16,-0.917197452229299,-2,-0.114649681528662,-5,-0.286624203821656,0,0,0
607940,607.94,428,0.428,-284,-0.284,-7960,-7.96,2,0.114649681528662,-45,-2.5796178343949,-1,-0.057324840764331,0,0,0
608440,608.44,239,0.239,-477,-0.477,-7909,-7.909,767,43.968152866242,-603,-34.5668789808917,62,3.55414012738853,0,0,0
608940,608.94,439,0.439,-331,-0.331,-7950,-7.95,-131,-7.50955414012739,823,47.1783439490446,-956,-54.8025477707006,0,0,0
609440,609.44,482,0.482,-373,-0.373,-7870,-7.87,-164,-9.40127388535032,269,15.4203821656051,-982,-56.2929936305732,0,0,0
609940,609.94,640,0.64,-220,-0.22,-7947,-7.947,-45,-2.5796178343949,100,5.73248407643312,-16,-0.917197452229299,0,0,0
610440,610.44,489,0.489,-278,-0.278,-7958,-7.958,427,24.4777070063694,-1685,-96.5923566878981,184,10.5477707006369,0,0,0
610940,610.94,392,0.392,-291,-0.291,-7956,-7.956,-41,-2.35031847133758,65,3.72611464968153,-16,-0.917197452229299,0,0,0
611440,611.44,394,0.394,-290,-0.29,-7947,-7.947,-19,-1.08917197452229,6,0.343949044585987,-5,-0.286624203821656,0,0,0
611940,611.94,389,0.389,-301,-0.301,-7956,-7.956,-18,-1.03184713375796,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
612440,612.44,382,0.382,-300,-0.3,-7950,-7.95,-13,-0.745222929936306,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
612940,612.94,393,0.393,-299,-0.299,-7948,-7.948,-15,-0.859872611464968,-3,-0.171974522292994,-5,-0.286624203821656,0,0,0
613440,613.44,390,0.39,-297,-0.297,-7943,-7.943,-14,-0.802547770700637,-3,-0.171974522292994,-2,-0.114649681528662,0,0,0
613940,613.94,388,0.388,-303,-0.303,-7955,-7.955,-17,-0.974522292993631,-7,-0.401273885350318,-5,-0.286624203821656,0,0,0
614440,614.44,380,0.38,-305,-0.305,-7948,-7.948,-17,-0.974522292993631,-2,-0.114649681528662,-7,-0.401273885350318,0,0,0
614940,614.94,388,0.388,-298,-0.298,-7951,-7.951,-16,-0.917197452229299,-1,-0.057324840764331,-5,-0.286624203821656,0,0,0
615440,615.44,398,0.398,-302,-0.302,-7945,-7.945,-45,-2.5796178343949,90,5.15923566878981,-18,-1.03184713375796,0,0,0
615940,615.94,384,0.384,-299,-0.299,-7966,-7.966,-22,-1.26114649681529,15,0.859872611464968,-9,-0.515923566878981,0,0,0
617440,617.44,389,0.389,-296,-0.296,-7959,-7.959,-16,-0.917197452229299,-7,-0.401273885350318,-3,-0.171974522292994,0,0,0
617940,617.94,390,0.39,-293,-0.293,-7958,-7.958,-15,-0.859872611464968,-6,-0.343949044585987,-1,-0.057324840764331,0,0,0
618440,618.44,382,0.382,-299,-0.299,-7953,-7.953,-15,-0.859872611464968,-1,-0.057324840764331,-6,-0.343949044585987,0,0,0
618940,618.94,392,0.392,-298,-0.298,-7954,-7.954,-18,-1.03184713375796,-5,-0.286624203821656,-6,-0.343949044585987,0,0,0
619440,619.44,391,0.391,-297,-0.297,-7956,-7.956,-13,-0.745222929936306,-6,-0.343949044585987,-3,-0.171974522292994,0,0,0
619940,619.94,388,0.388,-300,-0.3,-7949,-7.949,-15,-0.859872611464968,-3,-0.171974522292994,-4,-0.229299363057325,0,0,0
620440,620.44,389,0.389,-299,-0.299,-7946,-7.946,-16,-0.917197452229299,-3,-0.171974522292994,-6,-0.343949044585987,0,0,0
620940,620.94,394,0.394,-301,-0.301,-7960,-7.96,-13,-0.745222929936306,-4,-0.229299363057325,-7,-0.401273885350318,0,0,0
621440,621.44,390,0.39,-294,-0.294,-7939,-7.939,-18,-1.03184713375796,-4,-0.229299363057325,-3,-0.171974522292994,0,0,0
621940,621.94,387,0.387,-294,-0.294,-7949,-7.949,-18,-1.03184713375796,0,0,-5,-0.286624203821656,0,0,0
622440,622.44,385,0.385,-296,-0.296,-7957,-7.957,-15,-0.859872611464968,-3,-0.171974522292994,-6,-0.343949044585987,0,0,0
622940,622.94,390,0.39,-303,-0.303,-7955,-7.955,-19,-1.08917197452229,-2,-0.114649681528662,-6,-0.343949044585987,0,0,0
623440,623.44,391,0.391,-300,-0.3,-7956,-7.956,-17,-0.974522292993631,-2,-0.114649681528662,-4,-0.229299363057325,0,0,0
623940,623.94,387,0.387,-297,-0.297,-7944,-7.944,-18,-1.03184713375796,-5,-0.286624203821656,-3,-0.171974522292994,0,0,0
624440,624.44,397,0.397,-301,-0.301,-7948,-7.948,-14,-0.802547770700637,-4,-0.229299363057325,-7,-0.401273885350318,0,0,0
624940,624.94,392,0.392,-295,-0.295,-7950,-7.95,-17,-0.974522292993631,-3,-0.171974522292994,-2,-0.114649681528662,0,0,0
625440,625.44,391,0.391,-305,-0.305,-7959,-7.959,-16,-0.917197452229299,-2,-0.114649681528662,-5,-0.286624203821656,0,0,0
625940,625.94,391,0.391,-299,-0.299,-7953,-7.953,-14,-0.802547770700637,-4,-0.229299363057325,-5,-0.286624203821656,0,0,0
626440,626.44,390,0.39,-290,-0.29,-7957,-7.957,-17,-0.974522292993631,-2,-0.114649681528662,-4,-0.229299363057325,0,0,0
626940,626.94,391,0.391,-306,-0.306,-7960,-7.96,-19,-1.08917197452229,-2,-0.114649681528662,-2,-0.114649681528662,0,0,0
627440,627.44,393,0.393,-292,-0.292,-7963,-7.963,-18,-1.03184713375796,-4,-0.229299363057325,-5,-0.286624203821656,0,0,0
627940,627.94,390,0.39,-295,-0.295,-7952,-7.952,-17,-0.974522292993631,-8,-0.45859872611465,-4,-0.229299363057325,0,0,0
628440,628.44,388,0.388,-294,-0.294,-7958,-7.958,-18,-1.03184713375796,3,0.171974522292994,-5,-0.286624203821656,0,0,0
628940,628.94,398,0.398,-294,-0.294,-7952,-7.952,-19,-1.08917197452229,4,0.229299363057325,-5,-0.286624203821656,0,0,0
629440,629.44,378,0.378,-293,-0.293,-7957,-7.957,-13,-0.745222929936306,-18,-1.03184713375796,-9,-0.515923566878981,0,0,0
629940,629.94,385,0.385,-285,-0.285,-7951,-7.951,23,1.31847133757962,-62,-3.55414012738853,6,0.343949044585987,0,0,0
630440,630.44,453,0.453,-330,-0.33,-7958,-7.958,-1,-0.057324840764331,-7,-0.401273885350318,-5,-0.286624203821656,0,0,0
630940,630.94,433,0.433,-288,-0.288,-7950,-7.95,-12,-0.687898089171974,-1,-0.057324840764331,-3,-0.171974522292994,0,0,0
631440,631.44,355,0.355,-287,-0.287,-7947,-7.947,-1,-0.057324840764331,-22,-1.26114649681529,2,0.114649681528662,0,0,0
631940,631.94,386,0.386,-310,-0.31,-7958,-7.958,14,0.802547770700637,-97,-5.56050955414013,6,0.343949044585987,0,0,0
632440,632.44,385,0.385,-296,-0.296,-7956,-7.956,-17,-0.974522292993631,-17,-0.974522292993631,-2,-0.114649681528662,0,0,0
632940,632.94,381,0.381,-299,-0.299,-7964,-7.964,-17,-0.974522292993631,-3,-0.171974522292994,-5,-0.286624203821656,0,0,0
633440,633.44,394,0.394,-293,-0.293,-7958,-7.958,-19,-1.08917197452229,-7,-0.401273885350318,-4,-0.229299363057325,0,0,0
633940,633.94,386,0.386,-293,-0.293,-7953,-7.953,-17,-0.974522292993631,-4,-0.229299363057325,-5,-0.286624203821656,0,0,0
634440,634.44,386,0.386,-289,-0.289,-7958,-7.958,-17,-0.974522292993631,-1,-0.057324840764331,-6,-0.343949044585987,0,0,0
634940,634.94,390,0.39,-290,-0.29,-7949,-7.949,-16,-0.917197452229299,-1,-0.057324840764331,-5,-0.286624203821656,0,0,0
635440,635.44,393,0.393,-289,-0.289,-7960,-7.96,-18,-1.03184713375796,-3,-0.171974522292994,-9,-0.515923566878981,0,0,0
635940,635.94,382,0.382,-294,-0.294,-7964,-7.964,-17,-0.974522292993631,-6,-0.343949044585987,-4,-0.229299363057325,0,0,0
636440,636.44,378,0.378,-291,-0.291,-7954,-7.954,-16,-0.917197452229299,-1,-0.057324840764331,-5,-0.286624203821656,0,0,0
637440,637.44,382,0.382,-290,-0.29,-7944,-7.944,-17,-0.974522292993631,-6,-0.343949044585987,-6,-0.343949044585987,0,0,0
637940,637.94,391,0.391,-297,-0.297,-7953,-7.953,-16,-0.917197452229299,-4,-0.229299363057325,-6,-0.343949044585987,0,0,0
638440,638.44,386,0.386,-297,-0.297,-7943,-7.943,-18,-1.03184713375796,-4,-0.229299363057325,-4,-0.229299363057325,0,0,0
638940,638.94,384,0.384,-295,-0.295,-7958,-7.958,-17,-0.974522292993631,-4,-0.229299363057325,-4,-0.229299363057325,0,0,0
639440,639.44,387,0.387,-291,-0.291,-7963,-7.963,-25,-1.43312101910828,3,0.171974522292994,-9,-0.515923566878981,0,0,0
639940,639.94,385,0.385,-291,-0.291,-7956,-7.956,-20,-1.14649681528662,-4,-0.229299363057325,-4,-0.229299363057325,0,0,0
640440,640.44,393,0.393,-304,-0.304,-7956,-7.956,-16,-0.917197452229299,-5,-0.286624203821656,-7,-0.401273885350318,0,0,0
640940,640.94,390,0.39,-291,-0.291,-7961,-7.961,-18,-1.03184713375796,2,0.114649681528662,-7,-0.401273885350318,0,0,0
641440,641.44,387,0.387,-299,-0.299,-7959,-7.959,-16,-0.917197452229299,-7,-0.401273885350318,-5,-0.286624203821656,0,0,0
642140,642.14,389,0.389,-294,-0.294,-7946,-7.946,-16,-0.917197452229299,-7,-0.401273885350318,-7,-0.401273885350318,0,0,0
642640,642.64,391,0.391,-295,-0.295,-7971,-7.971,-22,-1.26114649681529,5,0.286624203821656,-7,-0.401273885350318,0,0,0
643140,643.14,388,0.388,-288,-0.288,-7958,-7.958,-15,-0.859872611464968,-10,-0.573248407643312,-4,-0.229299363057325,0,0,0
643640,643.64,386,0.386,-291,-0.291,-7962,-7.962,-17,-0.974522292993631,0,0,0,0,0,0,0
644140,644.14,388,0.388,-291,-0.291,-7950,-7.95,-14,-0.802547770700637,-5,-0.286624203821656,-4,-0.229299363057325,0,0,0
644640,644.64,387,0.387,-299,-0.299,-7957,-7.957,-18,-1.03184713375796,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
645140,645.14,386,0.386,-294,-0.294,-7949,-7.949,-17,-0.974522292993631,-2,-0.114649681528662,-3,-0.171974522292994,0,0,0
645640,645.64,386,0.386,-298,-0.298,-7957,-7.957,-21,-1.20382165605096,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
646140,646.14,397,0.397,-291,-0.291,-7957,-7.957,-18,-1.03184713375796,2,0.114649681528662,-5,-0.286624203821656,0,0,0
646640,646.64,387,0.387,-297,-0.297,-7960,-7.96,-13,-0.745222929936306,-10,-0.573248407643312,-3,-0.171974522292994,0,0,0
647140,647.14,394,0.394,-292,-0.292,-7954,-7.954,-19,-1.08917197452229,6,0.343949044585987,-3,-0.171974522292994,0,0,0
647640,647.64,383,0.383,-298,-0.298,-7959,-7.959,-16,-0.917197452229299,-9,-0.515923566878981,-2,-0.114649681528662,0,0,0
648140,648.14,392,0.392,-297,-0.297,-7959,-7.959,-16,-0.917197452229299,0,0,-5,-0.286624203821656,0,0,0
648640,648.64,390,0.39,-296,-0.296,-7964,-7.964,-19,-1.08917197452229,-1,-0.057324840764331,-2,-0.114649681528662,0,0,0
649140,649.14,383,0.383,-292,-0.292,-7940,-7.94,-13,-0.745222929936306,-8,-0.45859872611465,-1,-0.057324840764331,0,0,0
649640,649.64,389,0.389,-294,-0.294,-7957,-7.957,-18,-1.03184713375796,-6,-0.343949044585987,-2,-0.114649681528662,0,0,0
650140,650.14,387,0.387,-301,-0.301,-7948,-7.948,-17,-0.974522292993631,-3,-0.171974522292994,-2,-0.114649681528662,0,0,0
650640,650.64,393,0.393,-299,-0.299,-7956,-7.956,-18,-1.03184713375796,1,0.057324840764331,0,0,0,0,0
651140,651.14,391,0.391,-291,-0.291,-7939,-7.939,-24,-1.37579617834395,-1,-0.057324840764331,-1,-0.057324840764331,0,0,0
651640,651.64,398,0.398,-287,-0.287,-7956,-7.956,-16,-0.917197452229299,-5,-0.286624203821656,-2,-0.114649681528662,0,0,0
652140,652.14,393,0.393,-299,-0.299,-7963,-7.963,-19,-1.08917197452229,-7,-0.401273885350318,0,0,0,0,0
652640,652.64,389,0.389,-295,-0.295,-7958,-7.958,-15,-0.859872611464968,-9,-0.515923566878981,0,0,0,0,0
653140,653.14,394,0.394,-296,-0.296,-7950,-7.95,-16,-0.917197452229299,-8,-0.45859872611465,-3,-0.171974522292994,0,0,0
653640,653.64,393,0.393,-290,-0.29,-7946,-7.946,-14,-0.802547770700637,-3,-0.171974522292994,-4,-0.229299363057325,0,0,0
654140,654.14,397,0.397,-294,-0.294,-7938,-7.938,-15,-0.859872611464968,-4,-0.229299363057325,0,0,0,0,0
654640,654.64,382,0.382,-298,-0.298,-7957,-7.957,-12,-0.687898089171974,-7,-0.401273885350318,0,0,0,0,0
655140,655.14,386,0.386,-295,-0.295,-7957,-7.957,-15,-0.859872611464968,-6,-0.343949044585987,0,0,0,0,0
655640,655.64,391,0.391,-295,-0.295,-7950,-7.95,-17,-0.974522292993631,-1,-0.057324840764331,1,0.057324840764331,0,0,0
656140,656.14,386,0.386,-292,-0.292,-7955,-7.955,-18,-1.03184713375796,-2,-0.114649681528662,-2,-0.114649681528662,0,0,0
656640,656.64,388,0.388,-289,-0.289,-7967,-7.967,-16,-0.917197452229299,-5,-0.286624203821656,-3,-0.171974522292994,0,0,0
657140,657.14,390,0.39,-293,-0.293,-7953,-7.953,-18,-1.03184713375796,-4,-0.229299363057325,-1,-0.057324840764331,0,0,0
657640,657.64,405,0.405,-295,-0.295,-7955,-7.955,-15,-0.859872611464968,1,0.057324840764331,-3,-0.171974522292994,0,0,0
658140,658.14,390,0.39,-293,-0.293,-7962,-7.962,-15,-0.859872611464968,-5,-0.286624203821656,-2,-0.114649681528662,0,0,0
658640,658.64,392,0.392,-291,-0.291,-7951,-7.951,-16,-0.917197452229299,0,0,0,0,0,0,0
659140,659.14,393,0.393,-296,-0.296,-7944,-7.944,-15,-0.859872611464968,-5,-0.286624203821656,-4,-0.229299363057325,0,0,0
659640,659.64,387,0.387,-291,-0.291,-7951,-7.951,-18,-1.03184713375796,-5,-0.286624203821656,-2,-0.114649681528662,0,0,0
660140,660.14,390,0.39,-298,-0.298,-7944,-7.944,-16,-0.917197452229299,-6,-0.343949044585987,-2,-0.114649681528662,0,0,0
660640,660.64,386,0.386,-297,-0.297,-7947,-7.947,-18,-1.03184713375796,-2,-0.114649681528662,-2,-0.114649681528662,0,0,0
661140,661.14,389,0.389,-298,-0.298,-7956,-7.956,-17,-0.974522292993631,-6,-0.343949044585987,-3,-0.171974522292994,0,0,0
661640,661.64,386,0.386,-295,-0.295,-7944,-7.944,-17,-0.974522292993631,-6,-0.343949044585987,-2,-0.114649681528662,0,0,0
662140,662.14,384,0.384,-294,-0.294,-7956,-7.956,-15,-0.859872611464968,-5,-0.286624203821656,-4,-0.229299363057325,0,0,0
662640,662.64,388,0.388,-286,-0.286,-7948,-7.948,-29,-1.66242038216561,-4,-0.229299363057325,0,0,0,0,0
663140,663.14,386,0.386,-296,-0.296,-7953,-7.953,-19,-1.08917197452229,-9,-0.515923566878981,-2,-0.114649681528662,0,0,0
663640,663.64,395,0.395,-292,-0.292,-7947,-7.947,-13,-0.745222929936306,-4,-0.229299363057325,0,0,0,0,0
664140,664.14,390,0.39,-291,-0.291,-7960,-7.96,-13,-0.745222929936306,-5,-0.286624203821656,-1,-0.057324840764331,0,0,0
664640,664.64,391,0.391,-301,-0.301,-7956,-7.956,-14,-0.802547770700637,-2,-0.114649681528662,-2,-0.114649681528662,0,0,0
665140,665.14,387,0.387,-300,-0.3,-7946,-7.946,-16,-0.917197452229299,-5,-0.286624203821656,-1,-0.057324840764331,0,0,0
665640,665.64,383,0.383,-291,-0.291,-7951,-7.951,-13,-0.745222929936306,-6,-0.343949044585987,-4,-0.229299363057325,0,0,0
666140,666.14,391,0.391,-302,-0.302,-7955,-7.955,-15,-0.859872611464968,-3,-0.171974522292994,-5,-0.286624203821656,0,0,0
666640,666.64,394,0.394,-295,-0.295,-7947,-7.947,-14,-0.802547770700637,-4,-0.229299363057325,0,0,0,0,0
667140,667.14,384,0.384,-295,-0.295,-7960,-7.96,-16,-0.917197452229299,-3,-0.171974522292994,-2,-0.114649681528662,0,0,0
667650,667.65,393,0.393,-291,-0.291,-7964,-7.964,-15,-0.859872611464968,-2,-0.114649681528662,-2,-0.114649681528662,0,0,0
668140,668.14,382,0.382,-291,-0.291,-7963,-7.963,-18,-1.03184713375796,-5,-0.286624203821656,-1,-0.057324840764331,0,0,0
668640,668.64,392,0.392,-295,-0.295,-7963,-7.963,-12,-0.687898089171974,-8,-0.45859872611465,-3,-0.171974522292994,0,0,0
669140,669.14,393,0.393,-299,-0.299,-7945,-7.945,-18,-1.03184713375796,-3,-0.171974522292994,-1,-0.057324840764331,0,0,0
669640,669.64,404,0.404,-290,-0.29,-7960,-7.96,-15,-0.859872611464968,-10,-0.573248407643312,-2,-0.114649681528662,0,0,0
670140,670.14,393,0.393,-291,-0.291,-7952,-7.952,-15,-0.859872611464968,-7,-0.401273885350318,-5,-0.286624203821656,0,0,0
670640,670.64,393,0.393,-295,-0.295,-7956,-7.956,-14,-0.802547770700637,-8,-0.45859872611465,-6,-0.343949044585987,0,0,0
671140,671.14,395,0.395,-297,-0.297,-7951,-7.951,-20,-1.14649681528662,-2,-0.114649681528662,-4,-0.229299363057325,0,0,0
671640,671.64,393,0.393,-297,-0.297,-7949,-7.949,-14,-0.802547770700637,-6,-0.343949044585987,-3,-0.171974522292994,0,0,0
672140,672.14,388,0.388,-294,-0.294,-7957,-7.957,-15,-0.859872611464968,-3,-0.171974522292994,-2,-0.114649681528662,0,0,0
672640,672.64,383,0.383,-299,-0.299,-7954,-7.954,-14,-0.802547770700637,-2,-0.114649681528662,-10,-0.573248407643312,0,0,0
673140,673.14,384,0.384,-293,-0.293,-7949,-7.949,-17,-0.974522292993631,-8,-0.45859872611465,-5,-0.286624203821656,0,0,0
673640,673.64,390,0.39,-294,-0.294,-7958,-7.958,-14,-0.802547770700637,-6,-0.343949044585987,-3,-0.171974522292994,0,0,0
674140,674.14,394,0.394,-290,-0.29,-7938,-7.938,-17,-0.974522292993631,-6,-0.343949044585987,0,0,0,0,0
674640,674.64,386,0.386,-288,-0.288,-7946,-7.946,-13,-0.745222929936306,3,0.171974522292994,-6,-0.343949044585987,0,0,0
675140,675.14,385,0.385,-303,-0.303,-7966,-7.966,-14,-0.802547770700637,-9,-0.515923566878981,-4,-0.229299363057325,0,0,0
675640,675.64,382,0.382,-303,-0.303,-7953,-7.953,-14,-0.802547770700637,-4,-0.229299363057325,-5,-0.286624203821656,0,0,0
676140,676.14,387,0.387,-299,-0.299,-7948,-7.948,-15,-0.859872611464968,-2,-0.114649681528662,-3,-0.171974522292994,0,0,0
676640,676.64,377,0.377,-294,-0.294,-7948,-7.948,-14,-0.802547770700637,-5,-0.286624203821656,-2,-0.114649681528662,0,0,0
677140,677.14,391,0.391,-290,-0.29,-7961,-7.961,-16,-0.917197452229299,-3,-0.171974522292994,-3,-0.171974522292994,0,0,0
677640,677.64,391,0.391,-299,-0.299,-7952,-7.952,-16,-0.917197452229299,-6,-0.343949044585987,-4,-0.229299363057325,0,0,0
678140,678.14,388,0.388,-293,-0.293,-7949,-7.949,-17,-0.974522292993631,-4,-0.229299363057325,-4,-0.229299363057325,0,0,0
678640,678.64,391,0.391,-293,-0.293,-7946,-7.946,-15,-0.859872611464968,-4,-0.229299363057325,-3,-0.171974522292994,0,0,0
679140,679.14,395,0.395,-291,-0.291,-7945,-7.945,-13,-0.745222929936306,-4,-0.229299363057325,1,0.057324840764331,0,0,0
679640,679.64,392,0.392,-299,-0.299,-7955,-7.955,-15,-0.859872611464968,-6,-0.343949044585987,-7,-0.401273885350318,0,0,0
680140,680.14,401,0.401,-301,-0.301,-7947,-7.947,-10,-0.573248407643312,8,0.45859872611465,-6,-0.343949044585987,0,0,0
680640,680.64,393,0.393,-299,-0.299,-7944,-7.944,-18,-1.03184713375796,-8,-0.45859872611465,-7,-0.401273885350318,0,0,0
681140,681.14,379,0.379,-288,-0.288,-7952,-7.952,-18,-1.03184713375796,-2,-0.114649681528662,-3,-0.171974522292994,0,0,0
681640,681.64,386,0.386,-296,-0.296,-7961,-7.961,-15,-0.859872611464968,-2,-0.114649681528662,-6,-0.343949044585987,0,0,0
682140,682.14,388,0.388,-296,-0.296,-7955,-7.955,-15,-0.859872611464968,-3,-0.171974522292994,-5,-0.286624203821656,0,0,0
682640,682.64,387,0.387,-292,-0.292,-7944,-7.944,-16,-0.917197452229299,-1,-0.057324840764331,0,0,0,0,0
